sku_produto_final,produto_final,sku_item,descricao_item,qtd_padrao,unidade
05104091,Barra Mocajuba Granel 60g,0020304004,Liquor de Cacau - Mocajuba (PA),0.0444,KG
05104091,Barra Mocajuba Granel 60g,0140106004,Açúcar Demerara,0.0156,KG
05104091,Barra Mocajuba Granel 60g,00204009,Mocajuba - Chocolate 74% Cacau - 50g,1.2,UN
05104091,Barra Mocajuba Granel 60g,0020305005,Massa de Chocolate - Chocolate - Mocajub,0.06,KG
05104091,Barra Mocajuba Granel 60g,0190213002,Embalagem - Barra de Chocolate - Mocajub,1.2,UN
05104091,Barra Mocajuba Granel 60g,0190214016,Cartão Surpresa - Prima Stampa,1.2,UN
05104091,Barra Mocajuba Granel 60g,0200216011,"Papel Chumbo - Cromus - 43,5cm x 59cm",0.192,UN
05104091,Barra Mocajuba Granel 60g,9970212003,ETIQ ADESIVA | PAPEL COUCHE A20-C | 30X3,1.2,UN
05104091,Barra Mocajuba Granel 60g,9970212004,ETIQ PIMACO A4348 LASER 100F 9600UND,1.2,UN
05104091,Barra Mocajuba Granel 60g,9990712002,ETIQUETA PARA QR CODE 40x40mm,1.2,UN
05104091,Barra Mocajuba Granel 60g,0020321001,Barra 60g Terroir da Amazonia MOCA,1,PC
05104091,Barra Mocajuba Granel 60g,0190213056,Envelope plastico transparente,1,PC
05104092,Barra Acará-Açu Granel 60g,0110301006,Amêndoa de Cacau Seca Aprovada -  Acará-,0.0495,KG
05104092,Barra Acará-Açu Granel 60g,0110302002,Amêndoa de Cacau Torrada -  Acará-Açu (P,0.0495,KG
05104092,Barra Acará-Açu Granel 60g,0110303003,Nibs de Cacau - Acará-Açu (PA),0.045,KG
05104092,Barra Acará-Açu Granel 60g,0140106004,Açúcar Demerara,0.015,KG
05104092,Barra Acará-Açu Granel 60g,0110305005,Massa de Chocolate - Chocolate - Acará-A,0.06,KG
05104092,Barra Acará-Açu Granel 60g,0110321001,Barra 60g Terroir da Amazonia ACARÁ,1,PC
05104092,Barra Acará-Açu Granel 60g,0190213056,Envelope plastico transparente,1,PC
05104093,Barra Amabela Cupu Granel 60g,00604010,AMABELA - Cupulate 65% Cupuaçu - 50g,1.2,UN
05104093,Barra Amabela Cupu Granel 60g,0060101006,Amêndoa de Cupuaçu Aprovada - AMABELA (P,0.03564,KG
05104093,Barra Amabela Cupu Granel 60g,0060302002,Amêndoa de Cupuaçu -Torrada- AMABELA (PA,0.03564,KG
05104093,Barra Amabela Cupu Granel 60g,0060303003,Nibs de Cupuaçu - AMABELA (PA),0.0324,KG
05104093,Barra Amabela Cupu Granel 60g,0060304004,Liquor de Cupuaçu - AMABELA (PA),0.0324,KG
05104093,Barra Amabela Cupu Granel 60g,0140106004,Açúcar Demerara,0.0174,KG
05104093,Barra Amabela Cupu Granel 60g,9990107001,MANTEIGA DE CACAU desodorizada,0.0102,KG
05104093,Barra Amabela Cupu Granel 60g,0060305008,Massa de Chocolate - Cupulate - AMABELA,0.06,KG
05104093,Barra Amabela Cupu Granel 60g,0190213011,Embalagem - Barra de Cupulate - AMABELA,1.2,UN
05104093,Barra Amabela Cupu Granel 60g,0190214016,Cartão Surpresa - Prima Stampa,1.2,UN
05104093,Barra Amabela Cupu Granel 60g,0200216011,"Papel Chumbo - Cromus - 43,5cm x 59cm",0.192,UN
05104093,Barra Amabela Cupu Granel 60g,9970212003,ETIQ ADESIVA | PAPEL COUCHE A20-C | 30X3,1.2,UN
05104093,Barra Amabela Cupu Granel 60g,9970212004,ETIQ PIMACO A4348 LASER 100F 9600UND,1.2,UN
05104093,Barra Amabela Cupu Granel 60g,9990712002,ETIQUETA PARA QR CODE 40x40mm,1.2,UN
05104093,Barra Amabela Cupu Granel 60g,0050321023,Barra 60g Terroir da Amazonia Amabela,1,PC
05104093,Barra Amabela Cupu Granel 60g,0190213056,Envelope plastico transparente,1,PC
05104094,Barra Paiter Suruí Granel 60g,0100301006,Amêndoa de Cacau Seca Aprovada - Paiter,0.0462,KG
05104094,Barra Paiter Suruí Granel 60g,0100302002,Amêndoa de Cacau Torrada - Paiter Suruí,0.0462,KG
05104094,Barra Paiter Suruí Granel 60g,0100303003,Nibs de Cacau - Paiter Suruí (RO),0.042,KG
05104094,Barra Paiter Suruí Granel 60g,0140106004,Açúcar Demerara,0.018,KG
05104094,Barra Paiter Suruí Granel 60g,0100305005,Massa de Chocolate - Chocolate - Paiter,0.06,KG
05104094,Barra Paiter Suruí Granel 60g,0100321001,Barra 60g Terroir da Amazonia PAITER,1,PC
05104094,Barra Paiter Suruí Granel 60g,0190213056,Envelope plastico transparente,1,PC
05104095,Barra Yanomami Granel 60g,0070301006,Amêndoa de Cacau Seca Aprovada - Yanomam,0.04554,KG
05104095,Barra Yanomami Granel 60g,0070302002,Amêndoa de Cacau Torrada - Yanomami (RR),0.04554,KG
05104095,Barra Yanomami Granel 60g,0070303003,Nibs de Cacau - Yanomami (RR),0.0414,KG
05104095,Barra Yanomami Granel 60g,0070304004,Liquor de Cacau - Yanomami (RR),0.0414,KG
05104095,Barra Yanomami Granel 60g,0140106004,Açúcar Demerara,0.018,KG
05104095,Barra Yanomami Granel 60g,9990107001,MANTEIGA DE CACAU desodorizada,0.0006,KG
05104095,Barra Yanomami Granel 60g,00704009,Yanomami-Ye&apos;kwana - Chocolate 69% C,1.2,UN
05104095,Barra Yanomami Granel 60g,0070305005,Massa de Chocolate - Chocolate - Yanomam,0.06,KG
05104095,Barra Yanomami Granel 60g,0190213003,Embalagem - Barra de Chocolate - Yanomam,1.2,UN
05104095,Barra Yanomami Granel 60g,0190214016,Cartão Surpresa - Prima Stampa,1.2,UN
05104095,Barra Yanomami Granel 60g,0200216011,"Papel Chumbo - Cromus - 43,5cm x 59cm",0.192,UN
05104095,Barra Yanomami Granel 60g,9970212003,ETIQ ADESIVA | PAPEL COUCHE A20-C | 30X3,1.2,UN
05104095,Barra Yanomami Granel 60g,9970212004,ETIQ PIMACO A4348 LASER 100F 9600UND,1.2,UN
05104095,Barra Yanomami Granel 60g,9990712002,ETIQUETA PARA QR CODE 40x40mm,1.2,UN
05104095,Barra Yanomami Granel 60g,0070321001,Barra 60g Terroir da Amazonia YANOMAMI,1,PC
05104095,Barra Yanomami Granel 60g,0190213056,Envelope plastico transparente,1,PC
05104096,Bombom SF Castanha-do-Pará 10g,0050301007,Amêndoa de Cacau Seca Aprovada - Sakaguc,0.0012,KG
05104096,Bombom SF Castanha-do-Pará 10g,0050302011,AMÊNDOA DE CACAU TORRADA - SAKAGUCHI  12,0.0012,KG
05104096,Bombom SF Castanha-do-Pará 10g,0050303004,NIBS DE CACAU - SAKAGUCHI NT 120-35,0.001091,KG
05104096,Bombom SF Castanha-do-Pará 10g,0050304005,LIQUOR DE CACAU - SAKAGUCHI  NT24,0.001091,KG
05104096,Bombom SF Castanha-do-Pará 10g,0140106805,Açúcar refinado,0.003063,KG
05104096,Bombom SF Castanha-do-Pará 10g,03001001,Leite em Pó integral,0.002273,KG
05104096,Bombom SF Castanha-do-Pará 10g,9990107001,MANTEIGA DE CACAU desodorizada,0.002636,KG
05104096,Bombom SF Castanha-do-Pará 10g,9990111005,Lecitina de Soja,2.7e-05,LT
05104096,Bombom SF Castanha-do-Pará 10g,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.00909,KG
05104096,Bombom SF Castanha-do-Pará 10g,9990111056,Castanha do Pará,0.00091,KG
05104119,Bombom Mini Lua Cheia Choco ao Leite 10g,0050301007,Amêndoa de Cacau Seca Aprovada - Sakaguc,0.000156,KG
05104119,Bombom Mini Lua Cheia Choco ao Leite 10g,0050302011,AMÊNDOA DE CACAU TORRADA - SAKAGUCHI  12,0.000156,KG
05104119,Bombom Mini Lua Cheia Choco ao Leite 10g,0050303004,NIBS DE CACAU - SAKAGUCHI NT 120-35,0.000142,KG
05104119,Bombom Mini Lua Cheia Choco ao Leite 10g,0050304005,LIQUOR DE CACAU - SAKAGUCHI  NT24,0.000789,KG
05104119,Bombom Mini Lua Cheia Choco ao Leite 10g,0140106805,Açúcar refinado,0.002214,KG
05104119,Bombom Mini Lua Cheia Choco ao Leite 10g,03001001,Leite em Pó integral,0.001642,KG
05104119,Bombom Mini Lua Cheia Choco ao Leite 10g,9990107001,MANTEIGA DE CACAU desodorizada,0.001905,KG
05104119,Bombom Mini Lua Cheia Choco ao Leite 10g,9990111005,Lecitina de Soja,2e-05,LT
05104119,Bombom Mini Lua Cheia Choco ao Leite 10g,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.00118,KG
05104119,Bombom Mini Lua Cheia Choco ao Leite 10g,9990111042,Xerem de Castanha de Caju,0.00066,KG
05104119,Bombom Mini Lua Cheia Choco ao Leite 10g,9990311040,Colagem praliné para lua cheia,0.00816,PC
05104119,Bombom Mini Lua Cheia Choco ao Leite 10g,0050305026,Mini Lua Cheia Ao Leite 10g,1,UN
05104119,Bombom Mini Lua Cheia Choco ao Leite 10g,9990107001,MANTEIGA DE CACAU desodorizada,8.1e-05,KG
05104119,Bombom Mini Lua Cheia Choco ao Leite 10g,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.005389,KG
05104119,Bombom Mini Lua Cheia Choco ao Leite 10g,9990107001,MANTEIGA DE CACAU desodorizada,0.000452,KG
05104119,Bombom Mini Lua Cheia Choco ao Leite 10g,9990307008,Pomada de manteiga de cacau,8.1e-05,PC
05104119,Bombom Mini Lua Cheia Choco ao Leite 10g,9990311043,Praliné de Avelã,0.002238,PC
05104119,Bombom Mini Lua Cheia Choco ao Leite 10g,0140106805,Açúcar refinado,0.000895,KG
05104119,Bombom Mini Lua Cheia Choco ao Leite 10g,9990111020,Avelã,0.001343,KG
05104120,Bombom Mini Lua Cheia Choco Intenso 10g,0020301006,Amêndoa de Cacau Seca Aprovada - Mocajub,0.000714,KG
05104120,Bombom Mini Lua Cheia Choco Intenso 10g,0020302002,Amêndoa de Cacau Torrada - Mocajuba (PA),0.000714,KG
05104120,Bombom Mini Lua Cheia Choco Intenso 10g,0020303003,Nibs de Cacau - Mocajuba (PA),0.000649,KG
05104120,Bombom Mini Lua Cheia Choco Intenso 10g,0020304004,Liquor de Cacau - Mocajuba (PA),0.000649,KG
05104120,Bombom Mini Lua Cheia Choco Intenso 10g,0140106004,Açúcar Demerara,0.000425,KG
05104120,Bombom Mini Lua Cheia Choco Intenso 10g,9990107001,MANTEIGA DE CACAU desodorizada,9.4e-05,KG
05104120,Bombom Mini Lua Cheia Choco Intenso 10g,9990111005,Lecitina de Soja,4e-06,LT
05104120,Bombom Mini Lua Cheia Choco Intenso 10g,0050301007,Amêndoa de Cacau Seca Aprovada - Sakaguc,0.000712,KG
05104120,Bombom Mini Lua Cheia Choco Intenso 10g,0050302011,AMÊNDOA DE CACAU TORRADA - SAKAGUCHI  12,0.000712,KG
05104120,Bombom Mini Lua Cheia Choco Intenso 10g,0050303004,NIBS DE CACAU - SAKAGUCHI NT 120-35,0.000647,KG
05104120,Bombom Mini Lua Cheia Choco Intenso 10g,0050304005,LIQUOR DE CACAU - SAKAGUCHI  NT24,0.000647,KG
05104120,Bombom Mini Lua Cheia Choco Intenso 10g,0140106805,Açúcar refinado,0.001816,KG
05104120,Bombom Mini Lua Cheia Choco Intenso 10g,03001001,Leite em Pó integral,0.001347,KG
05104120,Bombom Mini Lua Cheia Choco Intenso 10g,9990107001,MANTEIGA DE CACAU desodorizada,0.001563,KG
05104120,Bombom Mini Lua Cheia Choco Intenso 10g,9990111005,Lecitina de Soja,1.6e-05,LT
05104120,Bombom Mini Lua Cheia Choco Intenso 10g,0020305008,Massa de Chocolate - Mocajuba Intenso,0.00118,KG
05104120,Bombom Mini Lua Cheia Choco Intenso 10g,9990111042,Xerem de Castanha de Caju,0.00066,KG
05104120,Bombom Mini Lua Cheia Choco Intenso 10g,9990311040,Colagem praliné para lua cheia,0.00816,PC
05104120,Bombom Mini Lua Cheia Choco Intenso 10g,9990107001,MANTEIGA DE CACAU desodorizada,8.1e-05,KG
05104120,Bombom Mini Lua Cheia Choco Intenso 10g,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.005389,KG
05104120,Bombom Mini Lua Cheia Choco Intenso 10g,9990107001,MANTEIGA DE CACAU desodorizada,0.000452,KG
05104120,Bombom Mini Lua Cheia Choco Intenso 10g,9990307008,Pomada de manteiga de cacau,8.1e-05,PC
05104120,Bombom Mini Lua Cheia Choco Intenso 10g,9990311043,Praliné de Avelã,0.002238,PC
05104120,Bombom Mini Lua Cheia Choco Intenso 10g,0140106805,Açúcar refinado,0.000895,KG
05104120,Bombom Mini Lua Cheia Choco Intenso 10g,9990111020,Avelã,0.001343,KG
05104121,"Poltrona Ilustre 4,5g",0050301007,Amêndoa de Cacau Seca Aprovada - Sakaguc,0.000528,KG
05104121,"Poltrona Ilustre 4,5g",0050302011,AMÊNDOA DE CACAU TORRADA - SAKAGUCHI  12,0.000528,KG
05104121,"Poltrona Ilustre 4,5g",0050303004,NIBS DE CACAU - SAKAGUCHI NT 120-35,0.00048,KG
05104121,"Poltrona Ilustre 4,5g",0050304005,LIQUOR DE CACAU - SAKAGUCHI  NT24,0.00048,KG
05104121,"Poltrona Ilustre 4,5g",0140106805,Açúcar refinado,0.001348,KG
05104121,"Poltrona Ilustre 4,5g",03001001,Leite em Pó integral,0.001,KG
05104121,"Poltrona Ilustre 4,5g",9990107001,MANTEIGA DE CACAU desodorizada,0.00116,KG
05104121,"Poltrona Ilustre 4,5g",9990111005,Lecitina de Soja,1.2e-05,LT
05104121,"Poltrona Ilustre 4,5g",0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.004,KG
05104123,Língua de Onça Moju Intenso 5G,0260305001,Massa de Chocolate Intenso - Moju,0.005,KG
05104123,Língua de Onça Moju Intenso 5G,0260101001,Amêndoa de Cacau Seca Aprovada- Moju-Pa,0.003346,KG
05104123,Língua de Onça Moju Intenso 5G,0260102001,Amêndoa torrada aprovada Moju,0.003042,KG
05104123,Língua de Onça Moju Intenso 5G,0260303001,Nibs de Cacau Moju,0.002765,KG
05104123,Língua de Onça Moju Intenso 5G,0140106004,Açúcar Demerara,0.0018,KG
05104123,Língua de Onça Moju Intenso 5G,0260304001,Liquor de Cacau - Moju,0.002765,KG
05104123,Língua de Onça Moju Intenso 5G,9990107001,MANTEIGA DE CACAU desodorizada,0.00042,KG
05104123,Língua de Onça Moju Intenso 5G,9990111005,Lecitina de Soja,1.5e-05,LT
05104123,Língua de Onça Moju Intenso 5G,0050305037,PP Língua de Onça 5G Moju Intenso,1,PC
05104124,Gotas de Moju ao leite 350g,0260101001,Amêndoa de Cacau Seca Aprovada- Moju-Pa,0.05929,KG
05104124,Gotas de Moju ao leite 350g,0260102001,Amêndoa torrada aprovada Moju,0.0539,KG
05104124,Gotas de Moju ao leite 350g,0260303001,Nibs de Cacau Moju,0.049,KG
05104124,Gotas de Moju ao leite 350g,0140106805,Açúcar refinado,0.11795,KG
05104124,Gotas de Moju ao leite 350g,0260304001,Liquor de Cacau - Moju,0.049,KG
05104124,Gotas de Moju ao leite 350g,03001001,Leite em Pó integral,0.0875,KG
05104124,Gotas de Moju ao leite 350g,9990107001,MANTEIGA DE CACAU desodorizada,0.1015,KG
05104124,Gotas de Moju ao leite 350g,9990111005,Lecitina de Soja,0.00105,LT
05104124,Gotas de Moju ao leite 350g,0260305002,Massa de Chocolate ao Leite - Moju,0.35,KG
05104124,Gotas de Moju ao leite 350g,0260305003,Gotas de Chocolate ao Leite - Moju,0.35,KG
05104125,Gotas de Moju Intenso 350g,0260101001,Amêndoa de Cacau Seca Aprovada- Moju-Pa,0.234196,KG
05104125,Gotas de Moju Intenso 350g,0260102001,Amêndoa torrada aprovada Moju,0.212905,KG
05104125,Gotas de Moju Intenso 350g,0260303001,Nibs de Cacau Moju,0.19355,KG
05104125,Gotas de Moju Intenso 350g,0140106004,Açúcar Demerara,0.126,KG
05104125,Gotas de Moju Intenso 350g,0260304001,Liquor de Cacau - Moju,0.19355,KG
05104125,Gotas de Moju Intenso 350g,9990107001,MANTEIGA DE CACAU desodorizada,0.0294,KG
05104125,Gotas de Moju Intenso 350g,9990111005,Lecitina de Soja,0.00105,LT
05104125,Gotas de Moju Intenso 350g,0260305001,Massa de Chocolate Intenso - Moju,0.35,KG
05104125,Gotas de Moju Intenso 350g,0260305004,Gotas de Chocolate Intenso - Moju,0.35,KG
05104126,Gotas de Paiter ao Leite 350g,0100301006,Amêndoa de Cacau Seca Aprovada - Paiter,0.0539,KG
05104126,Gotas de Paiter ao Leite 350g,0100302002,Amêndoa de Cacau Torrada - Paiter Suruí,0.0539,KG
05104126,Gotas de Paiter ao Leite 350g,0100303003,Nibs de Cacau - Paiter Suruí (RO),0.049,KG
05104126,Gotas de Paiter ao Leite 350g,0140106004,Açúcar Demerara,0.119,KG
05104126,Gotas de Paiter ao Leite 350g,03001001,Leite em Pó integral,0.098,KG
05104126,Gotas de Paiter ao Leite 350g,9990107001,MANTEIGA DE CACAU desodorizada,0.084,KG
05104126,Gotas de Paiter ao Leite 350g,0100305002,Massa Paiter Ao Leite Teste,0.35,KG
05104126,Gotas de Paiter ao Leite 350g,0100305003,Gotas de Chocolate Paiter ao leite,0.35,KG
05104127,Gotas de Paiter Intenso 350g,0100301006,Amêndoa de Cacau Seca Aprovada - Paiter,0.21945,KG
05104127,Gotas de Paiter Intenso 350g,0100302002,Amêndoa de Cacau Torrada - Paiter Suruí,0.21945,KG
05104127,Gotas de Paiter Intenso 350g,0100303003,Nibs de Cacau - Paiter Suruí (RO),0.1995,KG
05104127,Gotas de Paiter Intenso 350g,0140106004,Açúcar Demerara,0.1295,KG
05104127,Gotas de Paiter Intenso 350g,9990107001,MANTEIGA DE CACAU desodorizada,0.021,KG
05104127,Gotas de Paiter Intenso 350g,0100305001,Massa Paiter Intenso Teste,0.35,KG
05104127,Gotas de Paiter Intenso 350g,0100305004,Gotas de Chocolate Paiter Intenso,0.35,KG
05104128,Língua de Onça ao Leite Zero Açúcar 11g,0260305005,Massa de Chocolate ao Leite Zero Açúcar,0.011,KG
05104128,Língua de Onça ao Leite Zero Açúcar 11g,0260101001,Amêndoa de Cacau Seca Aprovada- Moju-Pa,0.002263,KG
05104128,Língua de Onça ao Leite Zero Açúcar 11g,0260102001,Amêndoa torrada aprovada Moju,0.002057,KG
05104128,Língua de Onça ao Leite Zero Açúcar 11g,0260303001,Nibs de Cacau Moju,0.00187,KG
05104128,Língua de Onça ao Leite Zero Açúcar 11g,0260304001,Liquor de Cacau - Moju,0.00187,KG
05104128,Língua de Onça ao Leite Zero Açúcar 11g,03001001,Leite em Pó integral,0.001672,KG
05104128,Língua de Onça ao Leite Zero Açúcar 11g,03001003,Leite em pó desnatado molico 280gr,0.00044,KG
05104128,Língua de Onça ao Leite Zero Açúcar 11g,9990107001,MANTEIGA DE CACAU desodorizada,0.002596,KG
05104128,Língua de Onça ao Leite Zero Açúcar 11g,9990111005,Lecitina de Soja,4.4e-05,LT
05104128,Língua de Onça ao Leite Zero Açúcar 11g,999011181,Maltitol em pó,0.004378,KG
05104128,Língua de Onça ao Leite Zero Açúcar 11g,0050305038,PP L.Onça Ao Leite Zero Açúcar 11G,1,PC
05104129,Língua de Onça Intenso Zero Açúcar 11g,0260305006,Massa de Chocolate Intenso Zero Açúcar,0.011,KG
05104129,Língua de Onça Intenso Zero Açúcar 11g,0260101001,Amêndoa de Cacau Seca Aprovada- Moju-Pa,0.007654,KG
05104129,Língua de Onça Intenso Zero Açúcar 11g,0260102001,Amêndoa torrada aprovada Moju,0.006958,KG
05104129,Língua de Onça Intenso Zero Açúcar 11g,0260303001,Nibs de Cacau Moju,0.006325,KG
05104129,Língua de Onça Intenso Zero Açúcar 11g,0260304001,Liquor de Cacau - Moju,0.006325,KG
05104129,Língua de Onça Intenso Zero Açúcar 11g,9990107001,MANTEIGA DE CACAU desodorizada,0.001375,KG
05104129,Língua de Onça Intenso Zero Açúcar 11g,9990111005,Lecitina de Soja,5.5e-05,LT
05104129,Língua de Onça Intenso Zero Açúcar 11g,999011181,Maltitol em pó,0.003245,KG
05104129,Língua de Onça Intenso Zero Açúcar 11g,0050305039,PP L.Onça Intenso Zero Açúcar 11G,1,PC
05104130,Gotas de Moju ao Leite Food Service,0260101001,Amêndoa de Cacau Seca Aprovada- Moju-Pa,0.1694,KG
05104130,Gotas de Moju ao Leite Food Service,0260102001,Amêndoa torrada aprovada Moju,0.154,KG
05104130,Gotas de Moju ao Leite Food Service,0260303001,Nibs de Cacau Moju,0.14,KG
05104130,Gotas de Moju ao Leite Food Service,0140106805,Açúcar refinado,0.337,KG
05104130,Gotas de Moju ao Leite Food Service,0260304001,Liquor de Cacau - Moju,0.14,KG
05104130,Gotas de Moju ao Leite Food Service,03001001,Leite em Pó integral,0.25,KG
05104130,Gotas de Moju ao Leite Food Service,9990107001,MANTEIGA DE CACAU desodorizada,0.29,KG
05104130,Gotas de Moju ao Leite Food Service,9990111005,Lecitina de Soja,0.003,LT
05104130,Gotas de Moju ao Leite Food Service,0260305002,Massa de Chocolate ao Leite - Moju,1,KG
05104130,Gotas de Moju ao Leite Food Service,0260305003,Gotas de Chocolate ao Leite - Moju,1,KG
05104131,Gotas de Moju Intenso Food Service,0260101001,Amêndoa de Cacau Seca Aprovada- Moju-Pa,0.66913,KG
05104131,Gotas de Moju Intenso Food Service,0260102001,Amêndoa torrada aprovada Moju,0.6083,KG
05104131,Gotas de Moju Intenso Food Service,0260303001,Nibs de Cacau Moju,0.553,KG
05104131,Gotas de Moju Intenso Food Service,0140106004,Açúcar Demerara,0.36,KG
05104131,Gotas de Moju Intenso Food Service,0260304001,Liquor de Cacau - Moju,0.553,KG
05104131,Gotas de Moju Intenso Food Service,9990107001,MANTEIGA DE CACAU desodorizada,0.084,KG
05104131,Gotas de Moju Intenso Food Service,9990111005,Lecitina de Soja,0.003,LT
05104131,Gotas de Moju Intenso Food Service,0260305001,Massa de Chocolate Intenso - Moju,1,KG
05104131,Gotas de Moju Intenso Food Service,0260305004,Gotas de Chocolate Intenso - Moju,1,KG
05104132,Fatia de Bolo de Chocolate Loja,0020301006,Amêndoa de Cacau Seca Aprovada - Mocajub,0.015882,KG
05104132,Fatia de Bolo de Chocolate Loja,0020302002,Amêndoa de Cacau Torrada - Mocajuba (PA),0.015882,KG
05104132,Fatia de Bolo de Chocolate Loja,0020303003,Nibs de Cacau - Mocajuba (PA),0.014438,KG
05104132,Fatia de Bolo de Chocolate Loja,0020304004,Liquor de Cacau - Mocajuba (PA),0.014438,KG
05104132,Fatia de Bolo de Chocolate Loja,0140106004,Açúcar Demerara,0.00945,KG
05104132,Fatia de Bolo de Chocolate Loja,9990107001,MANTEIGA DE CACAU desodorizada,0.0021,KG
05104132,Fatia de Bolo de Chocolate Loja,9990111005,Lecitina de Soja,7.9e-05,LT
05104132,Fatia de Bolo de Chocolate Loja,0020315002,Massa Do Bolo de Chocolate,0.085,KG
05104132,Fatia de Bolo de Chocolate Loja,0020315003,Recheio Intenso Bolo de Chocolate,0.023,KG
05104132,Fatia de Bolo de Chocolate Loja,0020315004,Cobertura Bolo de Chocolate,0.035,KG
05104132,Fatia de Bolo de Chocolate Loja,0050315004,Recheio Ao Leite Bolo de Chocolate,0.046,KG
05104132,Fatia de Bolo de Chocolate Loja,9990311045,Calda Bolo de Chocolate,0.01,KG
05104132,Fatia de Bolo de Chocolate Loja,0050111003,Semente de Cumaru,8.5e-05,KG
05104132,Fatia de Bolo de Chocolate Loja,0140106805,Açúcar refinado,0.007922,KG
05104132,Fatia de Bolo de Chocolate Loja,0140106806,Açúcar Mascavo,0.015843,KG
05104132,Fatia de Bolo de Chocolate Loja,0260305001,Massa de Chocolate Intenso - Moju,0.015051,KG
05104132,Fatia de Bolo de Chocolate Loja,9990111006,Manteiga de Leite,0.023765,KG
05104132,Fatia de Bolo de Chocolate Loja,9990111068,Farinha de Trigo,0.005942,KG
05104132,Fatia de Bolo de Chocolate Loja,99901110703,Gema de ovo pasteurizada,0.002737,KG
05104132,Fatia de Bolo de Chocolate Loja,99901110704,Clara de ovo pasteurizada,0.010413,KG
05104132,Fatia de Bolo de Chocolate Loja,9990117003,Cacau em Pó Alcalino,0.003169,KG
05104132,Fatia de Bolo de Chocolate Loja,0050111003,Semente de Cumaru,2.3e-05,KG
05104132,Fatia de Bolo de Chocolate Loja,0260305001,Massa de Chocolate Intenso - Moju,0.012834,KG
05104132,Fatia de Bolo de Chocolate Loja,9990111003,Creme de Leite UHT 25%,0.010109,KG
05104132,Fatia de Bolo de Chocolate Loja,0020305008,Massa de Chocolate - Mocajuba Intenso,0.02625,KG
05104132,Fatia de Bolo de Chocolate Loja,9990111003,Creme de Leite UHT 25%,0.00875,KG
