numero_op,sku_produto_final,sku_material,descricao_material,qtd_consumo,qtd_previsto,qtd_diferenca,data_registro,data_producao,status
4162,05104033,0050305025,FORMIGUEIRO MARACUJÁ 16g,6,6,0,2026-05-26,2026-05-26,Produzida
4163,05004057,0050321013,Barras com recheios - 80g  com praliné,120,120,0,2026-05-26,2026-05-26,Produzida
4163,05004057,0190213056,Envelope plastico transparente,120,120,0,2026-05-26,2026-05-26,Produzida
4163,05004057,0190213164,Caixa ES Ao Leite Praliné Avelã,120,120,0,2026-05-26,2026-05-26,Produzida
4163,05004057,019021424,CARTÃO QR,120,120,0,2026-05-26,2026-05-26,Produzida
4164,0050321013,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,4.3875,4.3875,0,2026-05-26,2026-05-20,Produzida
4164,0050321013,9990311030,Praliné de Avelã colagem,7.93,5.6125,2.3175,2026-05-26,2026-05-20,Produzida
4165,05104082,0050321013,Barras com recheios - 80g  com praliné,5,5,0,2026-05-26,2026-05-20,Produzida
4165,05104082,0190213056,Envelope plastico transparente,29,5,24,2026-05-26,2026-05-20,Produzida
4166,05104026,0050305014,PP LÍNGUA DE ONÇA 11G AO LEITE,100,100,0,2026-05-26,2026-05-26,Produzida
4167,0050305014,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,1.089,1.089,0,2026-05-26,2026-05-26,Produzida
4167,0050305014,9990307008,Pomada de manteiga de cacau,0,0.011,-0.011,2026-05-26,2026-05-26,Produzida
4168,05104122,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.3435,0,0.3435,2026-05-26,2026-05-20,Produzida
4168,05104122,9990107001,MANTEIGA DE CACAU desodorizada,0.0058,0,0.0058,2026-05-26,2026-05-20,Produzida
4168,05104122,9990111006,Manteiga de Leite,0.0514,0,0.0514,2026-05-26,2026-05-20,Produzida
4168,05104122,9990111008,Xarope de glucose,0.0629,0,0.0629,2026-05-26,2026-05-20,Produzida
4168,05104122,9990111021,DEXTROSE,0.0858,0,0.0858,2026-05-26,2026-05-20,Produzida
4168,05104122,9990111023,Sorbitol em Pó,0.0687,0,0.0687,2026-05-26,2026-05-20,Produzida
4168,05104122,9990111045,Polpa de Açaí,0.131,0,0.131,2026-05-26,2026-05-20,Produzida
4168,05104122,9990111065,Açaí Liofilizado,0.0239,0,0.0239,2026-05-26,2026-05-20,Produzida
4170,05004047,0050308014,Biscoito 150 gr com choco,89,89,0,2026-05-26,2026-05-26,Produzida
4170,05004047,0190213062,Caixa Biscoitos Fundo choco,89,89,0,2026-05-26,2026-05-26,Produzida
4170,05004047,0190213063,Caixa Biscoitos luva choco,89,89,0,2026-05-26,2026-05-26,Produzida
4170,05004047,019021424,CARTÃO QR,89,89,0,2026-05-26,2026-05-26,Produzida
4170,05004047,9990712045,Etiqueta Lacre 2 - Adesivo transparente,89,89,0,2026-05-26,2026-05-26,Produzida
4170,05004047,0050308014,Biscoito 150 gr com choco,89,89,0,2026-05-27,2026-05-26,Produzida
4170,05004047,0190213062,Caixa Biscoitos Fundo choco,89,89,0,2026-05-27,2026-05-26,Produzida
4170,05004047,0190213063,Caixa Biscoitos luva choco,89,89,0,2026-05-27,2026-05-26,Produzida
4170,05004047,019021424,CARTÃO QR,89,89,0,2026-05-27,2026-05-26,Produzida
4170,05004047,9990712045,Etiqueta Lacre 2 - Adesivo transparente,89,89,0,2026-05-27,2026-05-26,Produzida
4171,0080305004,0080303003,Nibs de Cupuaçu - Santa Bárbara (PA),2.9,0,2.9,2026-05-27,2026-05-27,Produzida
4171,0080305004,0080304008,Liquor de Cupuaçu - Santa Bárbara (PA),0,2.9,-2.9,2026-05-27,2026-05-27,Produzida
4171,0080305004,0140106004,Açúcar Demerara,1.25,1.25,0,2026-05-27,2026-05-27,Produzida
4171,0080305004,9990107001,MANTEIGA DE CACAU desodorizada,0.85,0.85,0,2026-05-27,2026-05-27,Produzida
4172,0050305009,0050304004,Liquor de Cacau - Sakaguchi (PA),11.88,11.88,0,2026-05-27,2026-05-27,Em Produção
4172,0050305009,0140106004,Açúcar Demerara,5.94,5.94,0,2026-05-27,2026-05-27,Em Produção
4172,0050305009,9990107001,MANTEIGA DE CACAU desodorizada,2.772,0,2.772,2026-05-27,2026-05-27,Em Produção
4172,0050305009,9990307005,Manteiga de Cacau Yanomami terc,0,2.772,-2.772,2026-05-27,2026-05-27,Em Produção
4174,05104077,0050308014,Biscoito 150 gr com choco,10,10,0,2026-05-27,2026-05-27,Produzida
4175,0050305006,0050304004,Liquor de Cacau - Sakaguchi (PA),7,0,7,2026-05-27,2026-05-22,Produzida
4175,0050305006,0050304005,LIQUOR DE CACAU - SAKAGUCHI  NT24,0,7.2,-7.2,2026-05-27,2026-05-22,Produzida
4175,0050305006,0140106805,Açúcar refinado,24,20.22,3.78,2026-05-27,2026-05-22,Produzida
4175,0050305006,03001001,Leite em Pó integral,14.7,15,-0.3,2026-05-27,2026-05-22,Produzida
4175,0050305006,9990107001,MANTEIGA DE CACAU desodorizada,22.1994,17.4,4.7994,2026-05-27,2026-05-22,Produzida
4175,0050305006,9990111005,Lecitina de Soja,0.0068,0.18,-0.1732,2026-05-27,2026-05-22,Produzida
4176,0020305008,0020304004,Liquor de Cacau - Mocajuba (PA),22,22,0,2026-05-27,2026-05-18,Produzida
4176,0020305008,0140106004,Açúcar Demerara,11,14.4,-3.4,2026-05-27,2026-05-18,Produzida
4176,0020305008,9990107001,MANTEIGA DE CACAU desodorizada,3.2,3.2,0,2026-05-27,2026-05-18,Produzida
4176,0020305008,9990111005,Lecitina de Soja,0.07,0.12,-0.05,2026-05-27,2026-05-18,Produzida
4177,0020304004,0020303003,Nibs de Cacau - Mocajuba (PA),17.55,22,-4.45,2026-05-27,2026-05-18,Produzida
4178,9990311038,0140106805,Açúcar refinado,1.9307,2.4116,-0.4809,2026-05-27,2026-05-19,Produzida
4178,9990311038,9990111000,Agua Mineral sem gás,0,0.7378,-0.7378,2026-05-27,2026-05-19,Produzida
4178,9990311038,9990111004,Baunilha em Fava,0.0666,0.005,0.0616,2026-05-27,2026-05-19,Produzida
4178,9990311038,9990111005,Lecitina de Soja,0,0.0315,-0.0315,2026-05-27,2026-05-19,Produzida
4178,9990311038,9990111006,Manteiga de Leite,1.6486,0.6441,1.0045,2026-05-27,2026-05-19,Produzida
4178,9990311038,9990111008,Xarope de glucose,3.3963,1.3828,2.0135,2026-05-27,2026-05-19,Produzida
4178,9990311038,9990111015,Polpa Maracujá,4.38,3.0772,1.3028,2026-05-27,2026-05-19,Produzida
4179,0050308015,0050308012,BISCOITO DE CASTANHA DO PARÁ COM COBERTU,5.4,5.4,0,2026-05-27,2026-05-27,Produzida
4179,0050308015,9970212004,ETIQ PIMACO A4348 LASER 100F 9600UND,0,36,-36,2026-05-27,2026-05-27,Produzida
4179,0050308015,9990115001,SAQUINHO BIODEGRADAVEL COMPOSTAVEL,0,0.1188,-0.1188,2026-05-27,2026-05-27,Produzida
4182,0050308012,0050108008,Biscoito de castanha do Pará,2.9145,2.9145,0,2026-05-27,2026-05-26,Produzida
4182,0050308012,0210305004,Massa  de Cupuaçu - Sakaguchi,2.5844,2.5844,0,2026-05-27,2026-05-26,Produzida
4182,0050308012,9990111001,Flor de Sal,0.0011,0.0011,0,2026-05-27,2026-05-26,Produzida
4183,05104022,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.145,0.145,0,2026-05-27,2026-05-26,Produzida
4183,05104022,9990111010,Pistache,0,0.0348,-0.0348,2026-05-27,2026-05-26,Produzida
4183,05104022,9990315024,Massa de trufa de Pistache,1,0.9802,0.0198,2026-05-27,2026-05-26,Produzida
4184,9990315024,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.4354,0.4354,0,2026-05-27,2026-05-26,Produzida
4184,9990315024,0140106804,Açúcar invertido,0.2023,0.023,0.1793,2026-05-27,2026-05-26,Produzida
4184,9990315024,9990111003,Creme de Leite UHT 25%,0.1452,0.1452,0,2026-05-27,2026-05-26,Produzida
4184,9990315024,9990111006,Manteiga de Leite,0.1,0.0201,0.0799,2026-05-27,2026-05-26,Produzida
4184,9990315024,9990111023,Sorbitol em Pó,0.0173,0.0173,0,2026-05-27,2026-05-26,Produzida
4184,9990315024,9990311004,Praliné Pistache,0.169,0.3592,-0.1902,2026-05-27,2026-05-26,Produzida
4186,0020315001,0020315002,Massa Do Bolo de Chocolate,14,13.6,0.4,2026-05-27,2026-05-25,Produzida
4186,0020315001,0020315003,Recheio Intenso Bolo de Chocolate,3.7,3.68,0.02,2026-05-27,2026-05-25,Produzida
4186,0020315001,0020315004,Cobertura Bolo de Chocolate,5.6,5.6,0,2026-05-27,2026-05-25,Produzida
4186,0020315001,0050315004,Recheio Ao Leite Bolo de Chocolate,7.4,7.36,0.04,2026-05-27,2026-05-25,Produzida
4186,0020315001,9990311045,Calda Bolo de Chocolate,0,1.6,-1.6,2026-05-27,2026-05-25,Produzida
4187,0020315002,0020305008,Massa de Chocolate - Mocajuba Intenso,3.2765,0,3.2765,2026-05-27,2026-05-25,Produzida
4187,0020315002,0050111003,Semente de Cumaru,0.002,0.014,-0.012,2026-05-27,2026-05-25,Produzida
4187,0020315002,0140106805,Açúcar refinado,1,1.3048,-0.3048,2026-05-27,2026-05-25,Produzida
4187,0020315002,0140106806,Açúcar Mascavo,2.27,2.6095,-0.3395,2026-05-27,2026-05-25,Produzida
4187,0020315002,0260305001,Massa de Chocolate - Moju Intenso,0,2.479,-2.479,2026-05-27,2026-05-25,Produzida
4187,0020315002,9990111006,Manteiga de Leite,1.4,3.9143,-2.5143,2026-05-27,2026-05-25,Produzida
4187,0020315002,9990111068,Farinha de Trigo,0.8,0.9786,-0.1786,2026-05-27,2026-05-25,Produzida
4187,0020315002,99901110703,Gema de ovo pasteurizada,0,0.4508,-0.4508,2026-05-27,2026-05-25,Produzida
4187,0020315002,99901110704,Clara de ovo pasteurizada,0,1.715,-1.715,2026-05-27,2026-05-25,Produzida
4187,0020315002,9990111074,Ovo de Galinha,60,0,60,2026-05-27,2026-05-25,Produzida
4187,0020315002,9990117003,Cacau em Pó Alcalino,0.3232,0.5219,-0.1987,2026-05-27,2026-05-25,Produzida
4189,0020315003,0020305008,Massa de Chocolate - Mocajuba Intenso,2.1,0,2.1,2026-05-27,2026-05-25,Produzida
4189,0020315003,0050111003,Semente de Cumaru,0.002,0.0037,-0.0017,2026-05-27,2026-05-25,Produzida
4189,0020315003,0260305001,Massa de Chocolate - Moju Intenso,0,2.0646,-2.0646,2026-05-27,2026-05-25,Produzida
4189,0020315003,9990111003,Creme de Leite UHT 25%,2.0548,1.6262,0.4286,2026-05-27,2026-05-25,Produzida
4190,0020315004,0020305008,Massa de Chocolate - Mocajuba Intenso,4.2,0,4.2,2026-05-27,2026-05-25,Produzida
4190,0020315004,0260305001,Massa de Chocolate - Moju Intenso,0,4.2,-4.2,2026-05-27,2026-05-25,Produzida
4190,0020315004,9990111003,Creme de Leite UHT 25%,2,1.4,0.6,2026-05-27,2026-05-25,Produzida
4191,0050315004,0050111003,Semente de Cumaru,0,0.0074,-0.0074,2026-05-27,2026-05-25,Produzida
4191,0050315004,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,5.274,5.274,0,2026-05-27,2026-05-25,Produzida
4191,0050315004,9990111003,Creme de Leite UHT 25%,4,2.1038,1.8962,2026-05-27,2026-05-25,Produzida
4192,05004149,0190213117,Caixa 30 bombons,6,6,0,2026-05-27,2026-05-27,Produzida
4192,05004149,0190213124,Forminha para Bombons Caixas,180,180,0,2026-05-27,2026-05-27,Produzida
4192,05004149,0190213125,Tampa Caixa 30 bombons,6,6,0,2026-05-27,2026-05-27,Produzida
4192,05004149,0190213135,Folder das Caixas de 30 Bombons,0,6,-6,2026-05-27,2026-05-27,Produzida
4192,05004149,01902131561,Candy Pad branco caixa 30,6,6,0,2026-05-27,2026-05-27,Produzida
4192,05004149,019021424,CARTÃO QR,6,6,0,2026-05-27,2026-05-27,Produzida
4192,05004149,05104109,Bombom NM Mini Lua Cheia ao Leite 10g,24,24,0,2026-05-27,2026-05-27,Produzida
4192,05004149,05104110,Bombom NM Choc Lt Praliné de Avelã 9g,12,12,0,2026-05-27,2026-05-27,Produzida
4192,05004149,05104111,Bombom NM Choc Int Praliné de Avelã 9g,12,12,0,2026-05-27,2026-05-27,Produzida
4192,05004149,05104112,Bombom NM Choc Int Ganache Int 11g,12,12,0,2026-05-27,2026-05-27,Produzida
4192,05004149,05104113,Bombom NM Chocolate ao Leite 11g,12,12,0,2026-05-27,2026-05-27,Produzida
4192,05004149,05104114,Bombom NM Chocolate Leite Pistache 10g,12,12,0,2026-05-27,2026-05-27,Produzida
4192,05004149,05104115,Bombom NM Choc Lt  Doce de Cupuaçu 10g,24,24,0,2026-05-27,2026-05-27,Produzida
4192,05004149,05104116,Bombom NM Chocolate Intenso Taperebá 10g,24,24,0,2026-05-27,2026-05-27,Produzida
4192,05004149,05104117,Bombom NM Chocolate LT Maracujá 9g,24,24,0,2026-05-27,2026-05-27,Produzida
4192,05004149,05104118,Bombom NM Choc Lt Castanha do Pará 8g,24,24,0,2026-05-27,2026-05-27,Produzida
4192,05004149,9990712045,Etiqueta Lacre 2 - Adesivo transparente,12,0,12,2026-05-27,2026-05-27,Produzida
4193,05104109,0050305026,Mini Lua Cheia Ao Leite 10g,52,52,0,2026-05-27,2026-05-26,Produzida
4194,0050305026,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.4932,0.4932,0,2026-05-27,2026-05-26,Produzida
4194,0050305026,9990111042,Xerem de Castanha de Caju,1.444,0.2759,1.1681,2026-05-27,2026-05-26,Produzida
4194,0050305026,9990311040,Colagem praliné para lua cheia,1.4,3.4109,-2.0109,2026-05-27,2026-05-26,Produzida
4195,05104119,0050305026,Mini Lua Cheia Ao Leite 10g,66,66,0,2026-05-27,2026-05-26,Produzida
4196,05104110,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.1053,0.1053,0,2026-05-27,2026-05-26,Produzida
4196,05104110,9990311030,Praliné de Avelã colagem,0.1287,0.1287,0,2026-05-27,2026-05-26,Produzida
4197,05104111,0020305008,Massa de Chocolate - Mocajuba Intenso,0.1053,0,0.1053,2026-05-27,2026-05-26,Produzida
4197,05104111,0260305001,Massa de Chocolate - Moju Intenso,0,0.1053,-0.1053,2026-05-27,2026-05-26,Produzida
4197,05104111,9990311030,Praliné de Avelã colagem,0.1287,0.1287,0,2026-05-27,2026-05-26,Produzida
4198,05104112,0020305008,Massa de Chocolate - Mocajuba Intenso,0.1287,0,0.1287,2026-05-27,2026-05-26,Produzida
4198,05104112,0260305001,Massa de Chocolate - Moju Intenso,0,0.1287,-0.1287,2026-05-27,2026-05-26,Produzida
4198,05104112,9990311025,Ganache Chocolate intenso,0.2,0.1573,0.0427,2026-05-27,2026-05-26,Produzida
4199,9990311025,0020305008,Massa de Chocolate - Mocajuba Intenso,0.1106,0,0.1106,2026-05-27,2026-05-26,Produzida
4199,9990311025,0140106804,Açúcar invertido,0,0.0109,-0.0109,2026-05-27,2026-05-26,Produzida
4199,9990311025,0260305001,Massa de Chocolate - Moju Intenso,0,0.117,-0.117,2026-05-27,2026-05-26,Produzida
4199,9990311025,9990107001,MANTEIGA DE CACAU desodorizada,0,0.002,-0.002,2026-05-27,2026-05-26,Produzida
4199,9990311025,9990111003,Creme de Leite UHT 25%,0,0.0494,-0.0494,2026-05-27,2026-05-26,Produzida
4199,9990311025,9990111006,Manteiga de Leite,0,0.0091,-0.0091,2026-05-27,2026-05-26,Produzida
4199,9990311025,9990111023,Sorbitol em Pó,0.0062,0.0117,-0.0055,2026-05-27,2026-05-26,Produzida
4199,9990311025,9990111053,MALTODEXTRINA DE10 1910,0.0018,0,0.0018,2026-05-27,2026-05-26,Produzida
4199,9990311025,9990111054,Sorbato de Potássio Granulado,0.0002,0,0.0002,2026-05-27,2026-05-26,Produzida
4200,05104113,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.286,0.286,0,2026-05-27,2026-05-26,Produzida
4201,05104114,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.117,0.117,0,2026-05-27,2026-05-26,Produzida
4201,05104114,9990311031,Praliné Pistache colagem,0.143,0.143,0,2026-05-27,2026-05-26,Produzida
4202,05104115,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.234,0.234,0,2026-05-27,2026-05-26,Produzida
4202,05104115,9990311042,Recheio Doce de Cupuaçu,0.3,0.286,0.014,2026-05-27,2026-05-26,Produzida
4203,9990311042,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.1461,0.1374,0.0087,2026-05-27,2026-05-26,Produzida
4203,9990311042,0140106804,Açúcar invertido,0,0,0,2026-05-27,2026-05-26,Produzida
4203,9990311042,9990107001,MANTEIGA DE CACAU desodorizada,0,0.0023,-0.0023,2026-05-27,2026-05-26,Produzida
4203,9990311042,9990111006,Manteiga de Leite,0,0.0205,-0.0205,2026-05-27,2026-05-26,Produzida
4203,9990311042,9990111008,Xarope de glucose,0,0.0252,-0.0252,2026-05-27,2026-05-26,Produzida
4203,9990311042,9990111021,DEXTROSE,0.0027,0.0343,-0.0316,2026-05-27,2026-05-26,Produzida
4203,9990311042,9990111023,Sorbitol em Pó,0.0161,0.0275,-0.0114,2026-05-27,2026-05-26,Produzida
4203,9990311042,9990111026,Sal,0.0003,0,0.0003,2026-05-27,2026-05-26,Produzida
4203,9990311042,9990111053,MALTODEXTRINA DE10 1910,0.0025,0,0.0025,2026-05-27,2026-05-26,Produzida
4203,9990311042,9990111054,Sorbato de Potássio Granulado,0.0003,0,0.0003,2026-05-27,2026-05-26,Produzida
4203,9990311042,9990111059,Cupuaçu Liofilizado,0.0107,0.012,-0.0013,2026-05-27,2026-05-26,Produzida
4203,9990311042,9990315026,Polpa de Cupuaçu Reduzida,0.2804,0.0526,0.2278,2026-05-27,2026-05-26,Produzida
4205,9990315026,0140106805,Açúcar refinado,0,0.0969,-0.0969,2026-05-27,2026-05-11,Produzida
4205,9990315026,9990111013,Polpa Cupuaçu,3,0.692,2.308,2026-05-27,2026-05-11,Produzida
4206,05104118,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.2763,0.2763,0,2026-05-27,2026-05-27,Produzida
4206,05104118,9990111056,Castanha do Pará,0.0277,0.0277,0,2026-05-27,2026-05-27,Produzida
4207,05104117,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.2106,0.2106,0,2026-05-27,2026-05-26,Produzida
4207,05104117,9990311041,Ganache maracujá,0.3,0.2574,0.0426,2026-05-27,2026-05-26,Produzida
4208,9990311041,0020305008,Massa de Chocolate - Mocajuba Intenso,0.0776,0,0.0776,2026-05-27,2026-05-26,Produzida
4208,9990311041,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.0743,0.0137,0.0606,2026-05-27,2026-05-26,Produzida
4208,9990311041,0260305001,Massa de Chocolate - Moju Intenso,0,0.1237,-0.1237,2026-05-27,2026-05-26,Produzida
4208,9990311041,9990107001,MANTEIGA DE CACAU desodorizada,0.0045,0.0023,0.0022,2026-05-27,2026-05-26,Produzida
4208,9990311041,9990111006,Manteiga de Leite,0,0.0205,-0.0205,2026-05-27,2026-05-26,Produzida
4208,9990311041,9990111008,Xarope de glucose,0,0.0252,-0.0252,2026-05-27,2026-05-26,Produzida
4208,9990311041,9990111021,DEXTROSE,0.0036,0.0343,-0.0307,2026-05-27,2026-05-26,Produzida
4208,9990311041,9990111023,Sorbitol em Pó,0.0124,0.0275,-0.0151,2026-05-27,2026-05-26,Produzida
4208,9990311041,9990111053,MALTODEXTRINA DE10 1910,0.0027,0,0.0027,2026-05-27,2026-05-26,Produzida
4208,9990311041,9990111054,Sorbato de Potássio Granulado,0.0004,0,0.0004,2026-05-27,2026-05-26,Produzida
4208,9990311041,999011184,Maracujá Liofilizado,0,0.0036,-0.0036,2026-05-27,2026-05-26,Produzida
4208,9990311041,9990315025,Polpa de Maracujá Reduzida,0.4586,0.0526,0.406,2026-05-27,2026-05-26,Produzida
4209,05104116,0020305008,Massa de Chocolate - Mocajuba Intenso,0.234,0,0.234,2026-05-27,2026-05-26,Produzida
4209,05104116,0260305001,Massa de Chocolate - Moju Intenso,0,0.234,-0.234,2026-05-27,2026-05-26,Produzida
4209,05104116,9990311013,Ganache de Taperebá,0.3,0.286,0.014,2026-05-27,2026-05-26,Produzida
4210,9990311013,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.1304,0.1322,-0.0018,2026-05-27,2026-05-26,Produzida
4210,9990311013,9990107001,MANTEIGA DE CACAU desodorizada,0.0039,0,0.0039,2026-05-27,2026-05-26,Produzida
4210,9990311013,9990111006,Manteiga de Leite,0,0.0198,-0.0198,2026-05-27,2026-05-26,Produzida
4210,9990311013,9990111008,Xarope de glucose,0,0.0243,-0.0243,2026-05-27,2026-05-26,Produzida
4210,9990311013,9990111021,DEXTROSE,0.0033,0.033,-0.0297,2026-05-27,2026-05-26,Produzida
4210,9990311013,9990111023,Sorbitol em Pó,0.0107,0.0264,-0.0157,2026-05-27,2026-05-26,Produzida
4210,9990311013,9990111053,MALTODEXTRINA DE10 1910,0.0025,0,0.0025,2026-05-27,2026-05-26,Produzida
4210,9990311013,9990111054,Sorbato de Potássio Granulado,0.0003,0,0.0003,2026-05-27,2026-05-26,Produzida
4210,9990311013,9990111058,Tapereba Liofilizado,0.03,0.024,0.006,2026-05-27,2026-05-26,Produzida
4210,9990311013,9990315027,Polpa de Tapereba Reduzida,0.1496,0.0506,0.099,2026-05-27,2026-05-26,Produzida
4211,05004148,0190213116,Fundo Caixa 14 bombons,14,14,0,2026-05-27,2026-05-27,Produzida
4211,05004148,0190213124,Forminha para Bombons Caixas,196,196,0,2026-05-27,2026-05-27,Produzida
4211,05004148,0190213130,Berço Base Caixa 14 Bombons,14,14,0,2026-05-27,2026-05-27,Produzida
4211,05004148,0190213133,Berço interno caixa 14 bombons,14,28,-14,2026-05-27,2026-05-27,Produzida
4211,05004148,0190213134,Folder das Caixas de 14 Bombons,14,14,0,2026-05-27,2026-05-27,Produzida
4211,05004148,01902131562,Candy Pad branco caixa 14,14,14,0,2026-05-27,2026-05-27,Produzida
4211,05004148,0190213172,Tampa Caixa 14 bombons,0,14,-14,2026-05-27,2026-05-27,Produzida
4211,05004148,019021424,CARTÃO QR,14,14,0,2026-05-27,2026-05-27,Produzida
4211,05004148,05104109,Bombom NM Mini Lua Cheia ao Leite 10g,28,28,0,2026-05-27,2026-05-27,Produzida
4211,05004148,05104110,Bombom NM Choc Lt Praliné de Avelã 9g,14,14,0,2026-05-27,2026-05-27,Produzida
4211,05004148,05104111,Bombom NM Choc Int Praliné de Avelã 9g,14,14,0,2026-05-27,2026-05-27,Produzida
4211,05004148,05104112,Bombom NM Choc Int Ganache Int 11g,14,14,0,2026-05-27,2026-05-27,Produzida
4211,05004148,05104113,Bombom NM Chocolate ao Leite 11g,14,14,0,2026-05-27,2026-05-27,Produzida
4211,05004148,05104114,Bombom NM Chocolate Leite Pistache 10g,14,14,0,2026-05-27,2026-05-27,Produzida
4211,05004148,05104115,Bombom NM Choc Lt  Doce de Cupuaçu 10g,28,28,0,2026-05-27,2026-05-27,Produzida
4211,05004148,05104116,Bombom NM Chocolate Intenso Taperebá 10g,28,28,0,2026-05-27,2026-05-27,Produzida
4211,05004148,05104117,Bombom NM Chocolate LT Maracujá 9g,28,28,0,2026-05-27,2026-05-27,Produzida
4211,05004148,05104118,Bombom NM Choc Lt Castanha do Pará 8g,14,14,0,2026-05-27,2026-05-27,Produzida
4211,05004148,9990712045,Etiqueta Lacre 2 - Adesivo transparente,28,0,28,2026-05-27,2026-05-27,Produzida
4212,05104008,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.4995,0.4995,0,2026-05-29,2026-05-26,Produzida
4212,05104008,9990311030,Praliné de Avelã colagem,0.616,0.6105,0.0055,2026-05-29,2026-05-26,Produzida
4213,05104007,0020305008,Massa de Chocolate - Mocajuba Intenso,0.5085,0,0.5085,2026-05-28,2026-05-26,Produzida
4213,05104007,0260305001,Massa de Chocolate - Moju Intenso,0,0.5085,-0.5085,2026-05-28,2026-05-26,Produzida
4213,05104007,9990311030,Praliné de Avelã colagem,0.6215,0.6215,0,2026-05-28,2026-05-26,Produzida
4214,05104012,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.5175,0.5175,0,2026-05-29,2026-05-26,Produzida
4214,05104012,9990311031,Praliné Pistache colagem,0.6435,0.6325,0.011,2026-05-29,2026-05-26,Produzida
4215,05104096,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,1.0999,1.0999,0,2026-05-28,2026-05-26,Produzida
4215,05104096,9990111056,Castanha do Pará,0.1101,0.1101,0,2026-05-28,2026-05-26,Produzida
4216,05104071,0020305008,Massa de Chocolate - Mocajuba Intenso,0.486,0,0.486,2026-05-29,2026-05-26,Produzida
4216,05104071,0260305001,Massa de Chocolate - Moju Intenso,0,0.486,-0.486,2026-05-29,2026-05-26,Produzida
